"","_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
"8631",1166761,"4154343","2017","2017","1959","PRIVATE","05","York South-Weston","2 PIMLICO RD","3","12","2017-11-02","60","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","3","N/A","N/A","3","2","5","3","3","3","N/A","3","2","N/A","W0526","43.7078158856","-79.4828804419","306164.176","4840651.059"
"8632",1166762,"4155706","2017","2017","1969","PRIVATE","01","Etobicoke North","21 RICHGROVE DR","11","129","2017-11-02","66","Evaluation needs to be conducted in 2 years","19","3","3","3","3","3","3","4","4","3","N/A","3","3","4","3","4","3","4","4","3","3","W0137",NA,NA,"299512.011","4837158.651"
"8633",1166763,"4156153","2017","2017","1969","PRIVATE","01","Etobicoke North","7 RICHGROVE DR","11","129","2017-11-02","66","Evaluation needs to be conducted in 2 years","19","3","3","3","3","3","3","3","4","3","N/A","3","3","4","3","4","3","4","4","3","4","W0137",NA,NA,"299527.406","4837162.739"
"8634",1166764,"4153379","2017","2017","2003","PRIVATE","10","Spadina-Fort York","525 RICHMOND ST W","10","103","2017-11-02","78","Evaluation needs to be conducted in 2 years","18","4","4","4","4","N/A","4","3","3","3","N/A","3","3","5","4","4","4","4","5","4","5","S1029","43.6469614175","-79.4003305957","312825.032","4833894.922"
"8635",1166765,"4154939","2017","2017","1965","PRIVATE","12","Toronto-St. Paul's","105 RAGLAN AVE","6","34","2017-11-02","67","Evaluation needs to be conducted in 2 years","18","4","4","3","2","3","3","3","4","3","N/A","3","3","5","4","3","3","4","3","3","N/A","S1229","43.6862572017","-79.4205091035","311192.988","4838258.855"
"8636",1166766,"4155449","2017","2017","1974","PRIVATE","01","Etobicoke North","18 PANORAMA CRT","17","204","2017-11-02","64","Evaluation needs to be conducted in 1 year","18","3","3","3","3","3","2","3","3","4","N/A","4","5","5","3","2","2","3","4","3","N/A","W0124","43.7471776431","-79.5819972103","298180.653","4845027.131"
"8637",1166767,"4155002","2017","2017","1954","PRIVATE","12","Toronto-St. Paul's","1998 BATHURST ST","3","19","2017-11-02","53","Evaluation needs to be conducted in 1 year","16","3","3","3","2","3","1","N/A","3","N/A","2","2","3","3","3","3","3","N/A","2","3","N/A","S1224","43.699416778","-79.4253015871","310805.371","4839720.498"
"8638",1166768,"4154691","2017","2017","1955","PRIVATE","06","York Centre","4111 BATHURST ST","3","11","2017-11-02","59","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","2","N/A","3","N/A","N/A","3","2","5","3","3","3","N/A","3","2","N/A","N0630","43.746615983","-79.435910637","309945.994","4844964.303"
"8639",1166769,"4154690","2017","2017","1950","PRIVATE","06","York Centre","4109 BATHURST ST","3","10","2017-11-02","56","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","2","N/A","3","N/A","N/A","3","2","5","2","3","3","N/A","2","2","N/A","N0630","43.746407389","-79.435862592","309949.881","4844941.132"
"8640",1166770,"4154663","2017","2017","1960","PRIVATE","08","Eglinton-Lawrence","3575 BATHURST ST","7","61","2017-11-02","59","Evaluation needs to be conducted in 1 year","19","3","3","3","3","2","3","3","3","5","3","3","3","4","3","3","2","2","3","2","N/A","N0824","43.7318117655","-79.4323417364","310235.001","4843318.937"
"8641",1166771,"4154664","2017","2017","1960","PRIVATE","08","Eglinton-Lawrence","3635 BATHURST ST","4","19","2017-11-02","51","Evaluation needs to be conducted in 1 year","17","3","2","2","3","3","3","N/A","2","1","N/A","2","3","4","2","3","3","2","3","2","N/A","N0824","43.7333899444","-79.4327147932","310204.804","4843494.231"
"8642",1166772,"4155254","2017","2017","1956","PRIVATE","03","Etobicoke-Lakeshore","2 BASKING RIDGE","4","24","2017-11-02","66","Evaluation needs to be conducted in 2 years","17","3","3","4","3","3","2","N/A","4","N/A","4","3","4","4","3","3","3","3","3","4","N/A","W0327","43.637708415","-79.493537791","305305.424","4832863.358"
"8643",1166773,"4154992","2017","2017","1960","PRIVATE","12","Toronto-St. Paul's","1596-1598 BATHURST ST","5","62","2017-11-02","69","Evaluation needs to be conducted in 2 years","17","3","3","3","4","3","4","N/A","3","4","3","4","3","5","4","4","3","N/A","3","3","N/A","S1229","43.688002772","-79.420528429","311180.353","4838471.794"
"8644",1166774,"4154991","2017","2017","1939","PRIVATE","12","Toronto-St. Paul's","1600 BATHURST ST","4","34","2017-11-02","70","Evaluation needs to be conducted in 2 years","16","4","4","3","4","4","1","N/A","3","N/A","4","4","4","5","4","4","3","N/A","4","1","N/A","S1229","43.6883914125","-79.4208539018","311164.975","4838495.947"
"8645",1166775,"4153234","2017","2017","1966","PRIVATE","11","University-Rosedale","88 BERNARD AVE","11","82","2017-11-02","70","Evaluation needs to be conducted in 2 years","18","3","3","4","3","4","3","N/A","4","3","4","3","4","5","3","3","3","3","4","4","N/A","S1127","43.6732750023","-79.4019456234","312691.256","4836818.126"
"8646",1166776,"4154981","2017","2017","1963","PRIVATE","12","Toronto-St. Paul's","120 RAGLAN AVE","9","175","2017-11-02","65","Evaluation needs to be conducted in 1 year","19","4","4","4","2","3","3","1","3","4","3","3","4","4","3","3","4","4","3","3","N/A","S1229","43.6866664958","-79.4213590285","311124.424","4838304.266"
"8647",1166777,"4155350","2017","2017","1970","PRIVATE","02","Etobicoke Centre","530 SCARLETT RD","12","106","2017-11-02","71","Evaluation needs to be conducted in 2 years","18","4","3","4","3","3","3","N/A","5","3","N/A","3","3","5","4","4","3","3","4","4","3","W0224","43.6872970491","-79.5138247015","303669.893","4838371.568"
"8648",1166778,"4154424","2017","2017","1955","PRIVATE","06","York Centre","2854 KEELE ST","3","11","2017-11-02","70","Evaluation needs to be conducted in 2 years","16","3","4","4","4","4","2","N/A","4","N/A","3","4","2","5","3","4","3","N/A","3","4","N/A","N0627","43.7316216812","-79.4836767511","306099.513","4843295.718"
"8649",1166779,"4154078","2017","2017","1974","PRIVATE","19","Beaches-East York","75 EASTDALE AVE","15","235","2017-11-02","72","Evaluation needs to be conducted in 2 years","20","5","3","4","3","4","4","3","3","4","3","4","4","3","3","4","4","3","3","4","4","S1930","43.6951670415","-79.300346352","320878.089","4839264.916"
"8650",1166780,"4154076","2017","2017","1969","PRIVATE","19","Beaches-East York","90 EASTDALE AVE","24","383","2017-11-02","70","Evaluation needs to be conducted in 2 years","18","3","4","3","3","4","2","4","3","4","N/A","3","3","4","3","3","4","5","4","4","N/A","S1930","43.6946110438","-79.3012502948","320805.368","4839202.978"
"8651",1166781,"4154282","2017","2017","1961","PRIVATE","05","York South-Weston","21 GULLIVER RD","7","51","2017-11-02","71","Evaluation needs to be conducted in 2 years","18","4","4","3","3","3","3","N/A","3","2","4","3","4","5","4","4","4","4","4","3","N/A","W0529","43.6986462208","-79.4772084771","306621.55","4839632.432"
"8652",1166782,"4156289","2017","2017","1950","PRIVATE","02","Etobicoke Centre","4752 DUNDAS ST W","4","14","2017-11-01","60","Evaluation needs to be conducted in 1 year","15","3","3","4","3","3","2","N/A","2","N/A","N/A","4","2","5","3","3","3","N/A","3","2","N/A","W0229","43.652394933","-79.525845839","302688.053","4834472.61"
"8653",1166783,"4156225","2017","2017","1950","PRIVATE","02","Etobicoke Centre","4754 DUNDAS ST W","4","14","2017-11-01","60","Evaluation needs to be conducted in 1 year","15","3","3","4","3","3","2","N/A","2","N/A","N/A","4","2","5","3","3","3","N/A","3","2","N/A","W0229","43.652203577","-79.525983776","302683.101","4834465.154"
"8654",1166784,"4155755","2017","2017","1970","SOCIAL HOUSING","19","Beaches-East York","17 EDGEWOOD AVE","3","30","2017-11-01","69","Evaluation needs to be conducted in 2 years","16","3","4","3","3","3","3","N/A","3","N/A","N/A","3","4","5","4","3","3","N/A","4","4","3","S1937","43.6702706543","-79.3126268481","319894.407","4836496.722"
"8655",1166785,"4153675","2017","2017","1959","SOCIAL HOUSING","19","Beaches-East York","23 EDGEWOOD AVE","4","24","2017-11-01","70","Evaluation needs to be conducted in 2 years","16","4","4","3","3","4","3","N/A","3","N/A","N/A","4","4","5","3","3","4","3","2","4","N/A","S1937","43.670497618","-79.313073089","319858.105","4836522.81"
"8656",1166786,"4153681","2017","2017","1960","PRIVATE","19","Beaches-East York","15 EASTWOOD RD","4","24","2017-11-01","63","Evaluation needs to be conducted in 1 year","16","3","3","4","3","3","4","N/A","3","N/A","N/A","3","3","3","3","2","3","5","2","3","N/A","S1937","43.6728164425","-79.3184832171","319421.536","4836778.516"
"8657",1166787,"4156523","2017","2017","1950","PRIVATE","02","Etobicoke Centre","4750 DUNDAS ST W","4","14","2017-11-01","60","Evaluation needs to be conducted in 1 year","15","3","3","4","3","3","2","N/A","2","N/A","N/A","4","2","5","3","3","3","N/A","3","2","N/A","W0229","43.652601481","-79.525645179","302689.552","4834490.961"
"8658",1166788,"4254270","2017","2017","1960","PRIVATE","03","Etobicoke-Lakeshore","139 EIGHTH ST","3","47","2017-11-01","64","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","2","N/A","3","N/A","N/A","3","3","5","3","3","3","N/A","4","4","N/A","W0335","43.601494318","-79.506580956","304252.796","4828840.154"
"8659",1166789,"4254274","2017","2017","1960","PRIVATE","03","Etobicoke-Lakeshore","143 EIGHTH ST","4","47","2017-11-01","61","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","2","N/A","3","N/A","N/A","3","3","5","3","3","3","N/A","3","3","N/A","W0335","43.601842503","-79.506732984","304240.524","4828878.837"
"8660",1166790,"4155339","2017","2017","1970","PRIVATE","02","Etobicoke Centre","10 FONTENAY CRT","6","63","2017-11-01","66","Evaluation needs to be conducted in 2 years","18","4","3","3","3","4","2","3","3","3","N/A","4","3","5","4","3","3","3","3","3","N/A","W0230","43.681930505","-79.511655476","303844.403","4837776.302"
"8661",1166791,"4155525","2017","2017","1955","PRIVATE","03","Etobicoke-Lakeshore","70 FIFTEENTH ST","3","25","2017-11-01","68","Evaluation needs to be conducted in 2 years","15","3","3","3","4","3","4","N/A","3","N/A","N/A","4","3","5","3","3","3","N/A","3","4","N/A","W0335","43.6020354915","-79.5156367545","303522.018","4828899.402"
"8662",1166792,"4155717","2017","2017","1975","SOCIAL HOUSING","22","Scarborough-Agincourt","3333 FINCH AVE E","6","297","2017-11-01","81","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","4","4","4","4","N/A","4","4","5","4","4","4","N/A","4","4","4","E2225","43.7960933089","-79.3168137535","319537.83","4850443.82"
"8663",1166793,"4152833","2017","2017","1973","PRIVATE","24","Scarborough-Guildwood","750 MORNINGSIDE AVE","13","165","2017-11-01","74","Evaluation needs to be conducted in 2 years","19","4","4","3","3","4","4","3","3","4","N/A","3","4","4","4","3","3","5","4","4","4","E2423","43.788199734","-79.195048036","329327.695","4849627.083"
"8664",1166794,"4221322","2017","2017","1968","PRIVATE","16","Don Valley East","48 GRENOBLE DR","9","109","2017-11-01","74","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","4","3","3","4","N/A","3","4","5","3","4","4","4","3","3","N/A","N1630","43.716768049","-79.331308961","318377.163","4841660.179"
"8665",1166795,"4154498","2017","2017","1958","PRIVATE","08","Eglinton-Lawrence","1111 LAWRENCE AVE W","3","15","2017-11-01","64","Evaluation needs to be conducted in 1 year","16","3","4","3","3","3","3","N/A","3","N/A","N/A","3","3","5","3","3","2","3","3","4","N/A","N0826","43.7118569119","-79.4634512114","307729.784","4841100.462"
"8666",1166796,"4155060","2017","2017","1960","PRIVATE","08","Eglinton-Lawrence","178 LOCKSLEY AVE","3","24","2017-11-01","55","Evaluation needs to be conducted in 1 year","16","3","2","2","3","2","2","N/A","3","N/A","N/A","3","2","5","3","3","3","2","3","3","N/A","N0831","43.7023837133","-79.4491090339","308886.201","4840048.632"
"8667",1166797,"4154523","2017","2017","1956","PRIVATE","08","Eglinton-Lawrence","20 HOTSPUR RD","3","12","2017-11-01","58","Evaluation needs to be conducted in 1 year","16","3","3","3","2","3","3","N/A","3","N/A","N/A","3","3","3","3","3","3","3","3","2","N/A","N0823","43.7331587008","-79.4345882213","310034.957","4843456.264"
"8668",1166798,"4154811","2017","2017","1968","PRIVATE","17","Don Valley North","24 FOREST MANOR RD","10","128","2017-11-01","60","Evaluation needs to be conducted in 1 year","19","3","3","4","2","2","3","2","4","3","2","3","2","4","3","3","4","4","4","2","N/A","N1730","43.771058443","-79.344641223","317291.63","4847689.442"
"8669",1166799,"4154476","2017","2017","1968","PRIVATE","07","Humber River-Black Creek","1 FOUNTAINHEAD RD","23","370","2017-11-01","67","Evaluation needs to be conducted in 2 years","19","4","3","4","3","4","3","3","3","3","3","3","4","5","3","3","3","3","4","3","N/A","W0726","43.7616033794","-79.5015843988","304657.051","4846626.4"
"8670",1166800,"4154475","2017","2017","1973","PRIVATE","07","Humber River-Black Creek","35 FOUNTAINHEAD RD","22","370","2017-11-01","69","Evaluation needs to be conducted in 2 years","18","4","3","4","3","4","3","3","3","4","N/A","3","4","5","3","3","3","3","4","3","N/A","W0726","43.761108533","-79.503752985","304482.17","4846572.389"
"8671",1166801,"4154474","2017","2017","1972","PRIVATE","07","Humber River-Black Creek","40 FOUNTAINHEAD RD","22","370","2017-11-01","67","Evaluation needs to be conducted in 2 years","18","3","3","4","3","3","3","3","3","4","N/A","3","4","5","3","3","3","3","4","3","N/A","W0726","43.762581653","-79.504256907","304441.6","4846736.049"
"8672",1166802,"4155519","2017","2017","1958","PRIVATE","03","Etobicoke-Lakeshore","50 FOURTH ST","3","11","2017-11-01","61","Evaluation needs to be conducted in 1 year","15","3","3","3","2","3","2","N/A","3","N/A","N/A","4","3","5","3","3","3","N/A","3","3","N/A","W0335","43.5991188211","-79.5012245162","304685.481","4828575.294"
"8673",1166803,"4155422","2017","2017","1955","PRIVATE","01","Etobicoke North","75 IRWIN RD","6","53","2017-11-01","60","Evaluation needs to be conducted in 1 year","17","3","3","3","3","3","2","N/A","3","3","N/A","4","2","5","2","3","3","3","4","2","N/A","W0131","43.7249788623","-79.5580297876","300109.16","4842559.379"
"8674",1166804,"4154834","2017","2017","1968","PRIVATE","17","Don Valley North","20 GODSTONE RD","15","174","2017-11-01","51","Evaluation needs to be conducted in 1 year","20","3","2","4","1","2","3","2","2","3","2","2","3","4","3","3","3","4","2","1","2","N1727","43.7806384694","-79.3474983213","317059.926","4848752.364"
"8675",1166805,"4154341","2017","2017","1965","PRIVATE","05","York South-Weston","1640 LAWRENCE AVE W","9","92","2017-11-01","61","Evaluation needs to be conducted in 1 year","19","3","3","3","3","3","3","3","3","3","2","3","3","4","3","3","3","4","3","3","N/A","W0526","43.7058159732","-79.4929514926","305352.55","4840428.784"
"8676",1166806,"4154620","2017","2017","1994","SOCIAL HOUSING","06","York Centre","15 TORRESDALE AVE","7","61","2017-11-01","67","Evaluation needs to be conducted in 2 years","18","4","3","3","3","3","3","3","3","3","N/A","3","4","5","3","3","4","4","3","3","N/A","N0622","43.7734806321","-79.4511037364","308720.91","4847947.07"
"8677",1166807,"4153212","2017","2017","1955","PRIVATE","11","University-Rosedale","85 LOWTHER AVE","8","44","2017-11-01","63","Evaluation needs to be conducted in 1 year","19","3","3","3","4","3","3","2","3","3","3","3","3","5","4","3","3","3","3","3","N/A","S1127","43.669735327","-79.40029681","312824.398","4836426"
"8678",1166808,"4153680","2017","2017","1959","SOCIAL HOUSING","19","Beaches-East York","136 KINGSTON RD","4","94","2017-11-01","76","Evaluation needs to be conducted in 2 years","15","4","4","4","4","4","3","N/A","3","N/A","N/A","4","3","5","3","4","4","N/A","3","5","N/A","S1937","43.6707253488","-79.3116255888","319975.034","4836547.418"
"8679",1166809,"4153677","2017","2017","1960","PRIVATE","19","Beaches-East York","158 KINGSTON RD","4","44","2017-11-01","68","Evaluation needs to be conducted in 2 years","16","3","3","4","3","2","4","N/A","4","N/A","3","3","3","5","4","2","4","N/A","3","4","N/A","S1937","43.6712621487","-79.3112236755","320007.309","4836607.128"
"8680",1166810,"4153676","2017","2017","1934","PRIVATE","19","Beaches-East York","204 KINGSTON RD","3","15","2017-11-01","65","Evaluation needs to be conducted in 1 year","15","4","3","3","3","3","3","N/A","3","N/A","N/A","4","2","5","3","3","4","N/A","3","3","N/A","S1937","43.6722400679","-79.3102957191","320081.891","4836715.941"
"8681",1166811,"4155538","2017","2017","1970","PRIVATE","03","Etobicoke-Lakeshore","105 TWENTY FIFTH ST","3","29","2017-11-01","53","Evaluation needs to be conducted in 1 year","14","3","3","3","2","N/A","2","N/A","3","N/A","N/A","2","2","5","2","2","3","N/A","2","3","N/A","W0334","43.5964677735","-79.5233498233","302899.17","4828280.973"
"8682",1166812,"4154286","2017","2017","1954","PRIVATE","05","York South-Weston","150 CULFORD RD","5","110","2017-11-01","63","Evaluation needs to be conducted in 1 year","19","3","3","3","3","3","3","3","3","4","3","3","4","4","3","3","3","3","3","3","N/A","W0529","43.705053002","-79.488084842","305744.52","4840345.009"
"8683",1166813,"4153656","2017","2017","1985","SOCIAL HOUSING","14","Toronto-Danforth","100 UNITY RD","6","98","2017-11-01","59","Evaluation needs to be conducted in 1 year","20","4","4","3","3","3","3","3","3","3","3","3","2","4","3","2","3","2","3","3","2","S1432","43.6778029989","-79.3304925488","318452.018","4837330.443"
